,0,0,0,0,0,0,0,1,2
cfg.scope_estimator.rgs.candidates.7.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.scope_estimator.rgs.candidates.8.RFR.best_params.n_estimators,500,400,200,100,100,300,400,200,400
cfg.scope_estimator.rgs.candidates.8.RFR.best_params.max_features,0.8,0.6000000000000001,0.4,0.8,0.8,0.2,0.8,0.8,0.8
cfg.scope_estimator.rgs.candidates.8.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.scope_estimator.rgs.candidates.8.RFR.best_params.criterion,squared_error,poisson,squared_error,squared_error,poisson,poisson,squared_error,friedman_mse,squared_error
cfg.scope_estimator.rgs.candidates.8.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.scope_estimator.rgs.candidates.8.LGB.best_params.max_depth,18,18,21,12,18,18,21,18,18
cfg.scope_estimator.rgs.candidates.8.LGB.best_params.colsample_bytree,0.8,0.8,0.7,0.8,0.6,0.7,0.7,0.6,0.6
cfg.scope_estimator.rgs.candidates.8.LGB.best_params.min_child_weight,0.011286042473928934,0.03312078841812347,0.007639246678996276,0.029787475188397774,0.008548322016306759,0.3046841870299084,0.003398118950840374,1.7384739158267386,0.07727610608931221
cfg.scope_estimator.rgs.candidates.8.LGB.best_params.subsample,0.5,0.9,0.7,0.7,0.9,0.6,0.5,0.7,0.6
cfg.scope_estimator.rgs.candidates.8.LGB.best_params.learning_rate,0.13880967640293576,0.24602860434062307,0.2945882127942243,0.23617347353127788,0.221998511041619,0.11055673687846261,0.22907146137116755,0.22479196967511242,0.17296005215099386
cfg.scope_estimator.rgs.candidates.8.LGB.best_params.n_estimators,300,300,300,200,300,300,300,300,300
cfg.scope_estimator.rgs.candidates.8.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.scope_estimator.rgs.candidates.8.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.scope_estimator.rgs.candidates.8.KNN.best_params.p,1,2,2,1,1,1,1,1,1
cfg.scope_estimator.rgs.candidates.8.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.scope_estimator.rgs.candidates.8.EXF.best_params.n_estimators,300,100,300,100,200,300,200,200,100
cfg.scope_estimator.rgs.candidates.8.EXF.best_params.max_features,0.6000000000000001,0.6000000000000001,0.4,0.8,0.8,0.6000000000000001,0.8,0.8,0.8
cfg.scope_estimator.rgs.candidates.8.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.scope_estimator.rgs.candidates.8.EXF.best_params.criterion,squared_error,squared_error,poisson,poisson,squared_error,poisson,squared_error,friedman_mse,squared_error
cfg.scope_estimator.rgs.candidates.8.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.scope_estimator.rgs.candidates.9.RFR.best_params.n_estimators,400,500,300,200,400,500,400,400,500
cfg.scope_estimator.rgs.candidates.9.RFR.best_params.max_features,0.6000000000000001,0.8,0.2,0.2,0.8,0.8,0.6000000000000001,0.8,0.8
cfg.scope_estimator.rgs.candidates.9.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.scope_estimator.rgs.candidates.9.RFR.best_params.criterion,poisson,friedman_mse,squared_error,friedman_mse,squared_error,squared_error,poisson,squared_error,squared_error
cfg.scope_estimator.rgs.candidates.9.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.scope_estimator.rgs.candidates.9.LGB.best_params.max_depth,12,15,12,12,15,21,21,15,21
cfg.scope_estimator.rgs.candidates.9.LGB.best_params.colsample_bytree,0.8,0.6,0.7,0.8,0.6,0.8,0.7,0.5,0.9
cfg.scope_estimator.rgs.candidates.9.LGB.best_params.min_child_weight,0.230175124931703,0.007893343968665496,0.2818095719594705,0.006328927539716912,0.01765068333365503,0.1551724271699246,0.28578153509895554,0.19856818049982783,2.014628003527613
cfg.scope_estimator.rgs.candidates.9.LGB.best_params.subsample,0.6,0.8,0.8,0.7,0.8,0.9,0.7,0.9,0.6
cfg.scope_estimator.rgs.candidates.9.LGB.best_params.learning_rate,0.2549232163605384,0.2983413416564501,0.19100313518636286,0.2676911758102482,0.2258586752991731,0.09441723071767476,0.2505420308671358,0.2411442716199924,0.29017560120911795
cfg.scope_estimator.rgs.candidates.9.LGB.best_params.n_estimators,300,300,300,300,300,300,300,300,200
cfg.scope_estimator.rgs.candidates.9.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.scope_estimator.rgs.candidates.9.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.scope_estimator.rgs.candidates.9.KNN.best_params.p,1,1,1,1,1,2,1,1,1
cfg.scope_estimator.rgs.candidates.9.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.scope_estimator.rgs.candidates.9.EXF.best_params.n_estimators,200,300,300,200,200,100,200,100,200
cfg.scope_estimator.rgs.candidates.9.EXF.best_params.max_features,0.8,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.4,0.4,0.8,0.6000000000000001
cfg.scope_estimator.rgs.candidates.9.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.scope_estimator.rgs.candidates.9.EXF.best_params.criterion,friedman_mse,friedman_mse,poisson,squared_error,poisson,friedman_mse,squared_error,friedman_mse,squared_error
cfg.scope_estimator.rgs.candidates.9.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.name,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline,DefaultPipeline
cfg.cls.max_depth,18,21,18,12,9,15,21,15,15
cfg.cls.colsample_bytree,0.9,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7
cfg.cls.min_child_weight,0.0016932298596912497,0.0028352144168847632,0.003627951170219976,0.004095964729226007,0.004516972772761942,0.04792731659161737,0.005039828856944656,0.021255030578320174,0.0037326016853652666
cfg.cls.subsample,0.5,0.7,0.7,0.5,0.8,0.5,0.8,0.7,0.8
cfg.cls.learning_rate,0.12035382753700162,0.1627870168243026,0.15487063263135176,0.15311769687597215,0.10887590776384083,0.13525903973061834,0.17686720241424958,0.1795974811549331,0.12651057039347297
cfg.cls.n_estimators,500,500,400,500,500,400,500,400,500
cfg.rgs.candidates.0.RFR.best_params.n_estimators,200,200,400,300,100,200,200,200,100
cfg.rgs.candidates.0.RFR.best_params.max_features,0.6000000000000001,0.8,0.4,0.8,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001
cfg.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.0.RFR.best_params.criterion,poisson,squared_error,friedman_mse,friedman_mse,squared_error,friedman_mse,poisson,squared_error,squared_error
cfg.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.0.LGB.best_params.max_depth,15,15,12,21,12,15,18,21,12
cfg.rgs.candidates.0.LGB.best_params.colsample_bytree,0.5,0.9,0.9,0.5,0.6,0.8,0.8,0.6,0.6
cfg.rgs.candidates.0.LGB.best_params.min_child_weight,0.6487869721850312,0.010937473156737484,0.4913494667841476,0.0021038602154281488,0.005524556625621012,0.3745899727057577,0.016158806612474062,1.4556230184263321,0.0012141223361570824
cfg.rgs.candidates.0.LGB.best_params.subsample,0.8,0.8,0.6,0.7,0.9,0.5,0.7,0.9,0.6
cfg.rgs.candidates.0.LGB.best_params.learning_rate,0.2948649373943206,0.17557772086065984,0.1545743540932586,0.20304308780125765,0.16801097846309115,0.09656784057294165,0.2774477171237824,0.2483032453314024,0.11271068561265363
cfg.rgs.candidates.0.LGB.best_params.n_estimators,300,300,300,300,300,300,300,300,300
cfg.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.0.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.0.KNN.best_params.p,2,1,1,1,1,1,1,1,1
cfg.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.0.EXF.best_params.n_estimators,200,100,100,100,200,100,200,200,200
cfg.rgs.candidates.0.EXF.best_params.max_features,0.8,0.8,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.8,0.6000000000000001
cfg.rgs.candidates.0.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.0.EXF.best_params.criterion,squared_error,friedman_mse,squared_error,squared_error,poisson,friedman_mse,poisson,poisson,squared_error
cfg.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.1.RFR.best_params.n_estimators,500,100,300,300,300,100,400,300,300
cfg.rgs.candidates.1.RFR.best_params.max_features,0.8,0.8,0.8,0.4,0.4,0.6000000000000001,0.6000000000000001,0.4,0.4
cfg.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.1.RFR.best_params.criterion,squared_error,poisson,squared_error,squared_error,friedman_mse,poisson,poisson,poisson,poisson
cfg.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.1.LGB.best_params.max_depth,21,21,21,12,18,15,18,9,15
cfg.rgs.candidates.1.LGB.best_params.colsample_bytree,0.8,0.9,0.5,0.7,0.5,0.7,0.6,0.6,0.9
cfg.rgs.candidates.1.LGB.best_params.min_child_weight,0.14246960212037696,0.001876973874938839,0.004814142770261113,0.6413014757812776,1.6844146890728036,0.12129030548554968,0.0026546876507332223,0.0021866342201440027,2.7136660303661335
cfg.rgs.candidates.1.LGB.best_params.subsample,0.5,0.5,0.7,0.6,0.7,0.5,0.7,0.9,0.9
cfg.rgs.candidates.1.LGB.best_params.learning_rate,0.24158937621409882,0.19923994667729136,0.2122730424433969,0.2132261101325381,0.20504078091440842,0.13402528126989308,0.19143357761406316,0.23908832310004652,0.2888600682286316
cfg.rgs.candidates.1.LGB.best_params.n_estimators,300,300,300,300,300,300,300,300,300
cfg.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.1.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.1.KNN.best_params.p,1,1,1,1,1,1,1,1,1
cfg.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.1.EXF.best_params.n_estimators,100,100,100,300,100,100,200,300,200
cfg.rgs.candidates.1.EXF.best_params.max_features,0.8,0.6000000000000001,0.8,0.8,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001
cfg.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.1.EXF.best_params.criterion,poisson,friedman_mse,poisson,friedman_mse,friedman_mse,friedman_mse,poisson,squared_error,squared_error
cfg.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.2.RFR.best_params.n_estimators,300,300,100,300,100,200,100,100,200
cfg.rgs.candidates.2.RFR.best_params.max_features,0.8,0.4,0.6000000000000001,0.8,0.6000000000000001,0.2,0.8,0.2,0.2
cfg.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.2.RFR.best_params.criterion,poisson,squared_error,poisson,squared_error,squared_error,poisson,poisson,squared_error,friedman_mse
cfg.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.2.LGB.best_params.max_depth,15,18,18,21,15,18,15,15,15
cfg.rgs.candidates.2.LGB.best_params.colsample_bytree,0.7,0.7,0.6,0.6,0.6,0.6,0.9,0.9,0.8
cfg.rgs.candidates.2.LGB.best_params.min_child_weight,0.05000393885245669,0.002382267173950339,4.704281508562288,0.0033894449244600898,0.014743651428655991,0.5504060052703506,0.001109511455853652,0.003915611297013709,0.01389669607678967
cfg.rgs.candidates.2.LGB.best_params.subsample,0.9,0.8,0.5,0.7,0.6,0.8,0.6,0.6,0.6
cfg.rgs.candidates.2.LGB.best_params.learning_rate,0.23180518323253477,0.29382095303436145,0.23054967899533685,0.22602427991418697,0.22246434931664433,0.11147809347275042,0.18689932403671503,0.25400925346204595,0.17823604886248898
cfg.rgs.candidates.2.LGB.best_params.n_estimators,300,200,300,300,300,300,300,300,300
cfg.rgs.candidates.2.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.2.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.2.KNN.best_params.p,1,1,1,1,1,1,1,1,1
cfg.rgs.candidates.2.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.2.EXF.best_params.n_estimators,100,100,100,100,300,200,100,200,200
cfg.rgs.candidates.2.EXF.best_params.max_features,0.8,0.8,0.6000000000000001,0.8,0.8,0.8,0.8,0.6000000000000001,0.6000000000000001
cfg.rgs.candidates.2.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.2.EXF.best_params.criterion,friedman_mse,friedman_mse,squared_error,poisson,friedman_mse,friedman_mse,squared_error,squared_error,friedman_mse
cfg.rgs.candidates.2.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.3.RFR.best_params.n_estimators,200,300,400,200,200,200,500,500,400
cfg.rgs.candidates.3.RFR.best_params.max_features,0.6000000000000001,0.8,0.4,0.6000000000000001,0.8,0.6000000000000001,0.2,0.8,0.6000000000000001
cfg.rgs.candidates.3.RFR.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.3.RFR.best_params.criterion,friedman_mse,poisson,friedman_mse,squared_error,poisson,friedman_mse,poisson,squared_error,friedman_mse
cfg.rgs.candidates.3.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
cfg.rgs.candidates.3.LGB.best_params.max_depth,21,12,15,21,15,15,12,18,15
cfg.rgs.candidates.3.LGB.best_params.colsample_bytree,0.9,0.7,0.5,0.7,0.6,0.6,0.7,0.8,0.5
cfg.rgs.candidates.3.LGB.best_params.min_child_weight,0.34412193391344315,0.5719565567118241,2.2086744352745185,0.590883951908457,0.0010778460912746306,0.007034067808037841,0.03686777574496976,0.10457413038845756,0.9543643671856126
cfg.rgs.candidates.3.LGB.best_params.subsample,0.6,0.8,0.5,0.7,0.9,0.6,0.7,0.5,0.5
cfg.rgs.candidates.3.LGB.best_params.learning_rate,0.2035637051032561,0.290755083975338,0.24554834404014542,0.17636667162879557,0.154091250256653,0.14002826116569878,0.23450501543843025,0.23373900346185628,0.2127809466290241
cfg.rgs.candidates.3.LGB.best_params.n_estimators,300,300,200,300,300,300,300,300,300
cfg.rgs.candidates.3.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
cfg.rgs.candidates.3.KNN.best_params.n_neighbors,3,3,3,3,3,3,3,3,3
cfg.rgs.candidates.3.KNN.best_params.p,1,1,1,1,1,1,1,1,1
cfg.rgs.candidates.3.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
cfg.rgs.candidates.3.EXF.best_params.n_estimators,300,200,200,200,200,100,100,300,200
cfg.rgs.candidates.3.EXF.best_params.max_features,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001,0.8,0.8,0.6000000000000001,0.8
cfg.rgs.candidates.3.EXF.best_params.min_samples_leaf,2,2,2,2,2,2,2,2,2
cfg.rgs.candidates.3.EXF.best_params.criterion,squared_error,friedman_mse,squared_error,squared_error,squared_error,squared_error,friedman_mse,friedman_mse,poisson
cfg.rgs.candidates.3.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
cfg.rgs.candidates.4.RFR.best_params.n_estimators,300,400,200,100,100,200,500,400,100
